date,spy_close,sso_close,sma200,spread,buy_threshold,sell_threshold,spy_20d_volatility,trend_signal,trend_state,signal,position,target_spy_pct,target_sso_pct,target_cash_pct,reason,spy_daily_return,sso_daily_return,strategy_return,strategy_value,spy_benchmark_value,strategy_drawdown,spy_drawdown,spread_cycle,cycle_high_floor,cycle_max_spread,cycle_max_date,in_cycle_high_range,vix_close
2015-02-02,166.788544,7.260141,161.906621,0.030153,163.525687,160.287555,0.175419,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 17.54%, above 15% through 25%; target 50% SSO / 50% SPY.",0.012384,0.02375,0.018067,3380.171342,1926.794306,-0.053931,-0.03258,14,0.069632,0.079277,2014-11-26,False,19.43
2015-02-03,169.200516,7.471561,161.994242,0.044485,163.614185,160.3743,0.170913,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 17.09%, above 15% through 25%; target 50% SSO / 50% SPY.",0.014461,0.029121,0.021791,3453.828504,1954.658174,-0.033315,-0.018589,14,0.069632,0.079277,2014-11-26,False,17.33
2015-02-04,168.556229,7.415027,162.075997,0.039983,163.696757,160.455237,0.167582,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 16.76%, above 15% through 25%; target 50% SSO / 50% SPY.",-0.003808,-0.007567,-0.005687,3434.185732,1947.215164,-0.038813,-0.022327,14,0.069632,0.079277,2014-11-26,False,18.33
2015-02-05,170.257828,7.571678,162.162802,0.049919,163.78443,160.541174,0.165654,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 16.57%, above 15% through 25%; target 50% SSO / 50% SPY.",0.010095,0.021126,0.015611,3487.795713,1966.872579,-0.023808,-0.012457,14,0.069632,0.079277,2014-11-26,False,16.85
2015-02-06,169.787033,7.523975,162.249043,0.046459,163.871533,160.626552,0.153699,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.37%, above 15% through 25%; target 50% SSO / 50% SPY.",-0.002765,-0.0063,-0.004533,3471.986563,1961.433809,-0.028233,-0.015188,14,0.069632,0.079277,2014-11-26,False,17.290001
2015-02-09,169.027023,7.455662,162.329937,0.041256,163.953237,160.706638,0.151766,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.18%, above 15% through 25%; target 50% SSO / 50% SPY.",-0.004476,-0.009079,-0.006778,3448.454163,1952.653934,-0.034819,-0.019596,14,0.069632,0.079277,2014-11-26,False,18.549999
2015-02-10,170.827652,7.611134,162.426101,0.051725,164.050362,160.80184,0.153071,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.31%, above 15% through 25%; target 50% SSO / 50% SPY.",0.010653,0.020853,0.015753,3502.777237,1973.455369,-0.019615,-0.009152,14,0.069632,0.079277,2014-11-26,False,17.23
2015-02-11,170.926834,7.623503,162.52036,0.051726,164.145563,160.895156,0.152404,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.24%, above 15% through 25%; target 50% SSO / 50% SPY.",0.000581,0.001625,0.001103,3506.64023,1974.601153,-0.018534,-0.008576,14,0.069632,0.079277,2014-11-26,False,16.959999
2015-02-12,172.570679,7.768376,162.619298,0.061194,164.245491,160.993105,0.152634,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.26%, above 15% through 25%; target 50% SSO / 50% SPY.",0.009617,0.019003,0.01431,3556.82153,1993.591368,-0.004488,0.0,14,0.069632,0.079277,2014-11-26,False,15.34
2015-02-13,173.281052,7.831979,162.71951,0.064906,164.346705,161.092315,0.146911,No Action,SSO,Rebalance to SSO,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 14.69%, at or below 15%; target 100% SSO.",0.004116,0.008187,0.006152,3578.702909,2001.797822,0.0,0.0,14,0.069632,0.079277,2014-11-26,False,14.69
2015-02-17,173.553589,7.862011,162.821003,0.065916,164.449213,161.192793,0.141654,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 14.17%, at or below 15%; target 100% SSO.",0.001573,0.003835,0.003835,3592.425643,2004.946259,0.0,0.0,14,0.069632,0.079277,2014-11-26,False,15.8
2015-02-18,173.570099,7.860244,162.923677,0.065346,164.552914,161.29444,0.141832,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 14.18%, at or below 15%; target 100% SSO.",9.5e-05,-0.000225,-0.000225,3591.617949,2005.136988,-0.000225,0.0,14,0.069632,0.079277,2014-11-26,False,15.45
2015-02-19,173.446228,7.851412,163.024267,0.063929,164.65451,161.394024,0.141663,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 14.17%, at or below 15%; target 100% SSO.",-0.000714,-0.001124,-0.001124,3587.582312,2003.705993,-0.001348,-0.000714,14,0.069632,0.079277,2014-11-26,False,15.29
2015-02-20,174.486984,7.941515,163.136734,0.069575,164.768101,161.505366,0.134026,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 13.40%, at or below 15%; target 100% SSO.",0.006,0.011476,0.011476,3628.753566,2015.72914,0.0,0.0,14,0.069632,0.079277,2014-11-26,False,14.3
2015-02-23,174.462219,7.939158,163.244601,0.068717,164.877047,161.612155,0.131781,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 13.18%, at or below 15%; target 100% SSO.",-0.000142,-0.000297,-0.000297,3627.676568,2015.443046,-0.000297,-0.000142,14,0.069632,0.079277,2014-11-26,False,14.56
2015-02-24,174.957794,7.985685,163.35576,0.071023,164.989317,161.722202,0.131833,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 13.18%, at or below 15%; target 100% SSO.",0.002841,0.00586,0.00586,3648.936326,2021.168086,0.0,0.0,14,0.069632,0.079277,2014-11-26,True,13.69
2015-02-25,174.809158,7.966841,163.465036,0.069398,165.099686,161.830385,0.120295,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 12.03%, at or below 15%; target 100% SSO.",-0.00085,-0.00236,-0.00236,3640.326008,2019.450997,-0.00236,-0.00085,14,0.069632,0.079277,2014-11-26,False,13.84
2015-02-26,174.6026,7.949759,163.565834,0.067476,165.201492,161.930175,0.107454,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.75%, at or below 15%; target 100% SSO.",-0.001182,-0.002144,-0.002144,3632.520552,2017.064771,-0.004499,-0.00203,14,0.069632,0.079277,2014-11-26,False,13.91
2015-02-27,174.007889,7.900294,163.662966,0.063209,165.299596,162.026336,0.106705,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.67%, at or below 15%; target 100% SSO.",-0.003406,-0.006222,-0.006222,3609.918415,2010.194476,-0.010693,-0.005429,14,0.069632,0.079277,2014-11-26,False,13.34
2015-03-02,175.106506,7.995694,163.769253,0.069227,165.406946,162.131561,0.092283,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 9.23%, at or below 15%; target 100% SSO.",0.006314,0.012075,0.012075,3653.509699,2022.886056,0.0,0.0,14,0.069632,0.079277,2014-11-26,False,13.04
2015-03-03,174.387863,7.927973,163.878701,0.064128,165.517488,162.239914,0.088699,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 8.87%, at or below 15%; target 100% SSO.",-0.004104,-0.00847,-0.00847,3622.565676,2014.584061,-0.00847,-0.004104,14,0.069632,0.079277,2014-11-26,False,13.86
2015-03-04,173.65274,7.864367,163.98183,0.058976,165.621648,162.342011,0.078807,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 7.88%, at or below 15%; target 100% SSO.",-0.004215,-0.008023,-0.008023,3593.502205,2006.09169,-0.016425,-0.008302,14,0.069632,0.079277,2014-11-26,False,14.23
2015-03-05,173.842682,7.878502,164.0831,0.05948,165.723931,162.442269,0.07647,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 7.65%, at or below 15%; target 100% SSO.",0.001094,0.001797,0.001797,3599.960924,2008.285954,-0.014657,-0.007217,14,0.069632,0.079277,2014-11-26,False,14.04
2015-03-06,171.397736,7.658248,164.176987,0.043981,165.818757,162.535217,0.087918,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 8.79%, at or below 15%; target 100% SSO.",-0.014064,-0.027956,-0.027956,3499.319259,1980.041157,-0.042203,-0.02118,14,0.069632,0.079277,2014-11-26,False,15.2
2015-03-09,172.108063,7.721262,164.267997,0.047727,165.910677,162.625317,0.088094,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 8.81%, at or below 15%; target 100% SSO.",0.004144,0.008228,0.008228,3528.112337,1988.247082,-0.034322,-0.017124,14,0.069632,0.079277,2014-11-26,False,15.06
2015-03-10,169.316132,7.468616,164.343176,0.03026,165.986608,162.699745,0.105403,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.54%, at or below 15%; target 100% SSO.",-0.016222,-0.032721,-0.032721,3412.669851,1955.993805,-0.06592,-0.033068,14,0.069632,0.079277,2014-11-26,False,16.690001
2015-03-11,168.919678,7.436226,164.413281,0.027409,166.057414,162.769148,0.09799,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 9.80%, at or below 15%; target 100% SSO.",-0.002342,-0.004337,-0.004337,3397.869683,1951.413844,-0.069971,-0.035332,14,0.069632,0.079277,2014-11-26,False,16.870001
2015-03-12,171.067322,7.622325,164.489363,0.03999,166.134257,162.844469,0.108714,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.87%, at or below 15%; target 100% SSO.",0.012714,0.025026,0.025026,3482.904575,1976.224111,-0.046696,-0.023067,14,0.069632,0.079277,2014-11-26,False,15.42
2015-03-13,170.01825,7.53281,164.56077,0.033164,166.206377,162.915162,0.104655,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.47%, at or below 15%; target 100% SSO.",-0.006133,-0.011744,-0.011744,3442.001972,1964.104895,-0.057892,-0.029058,14,0.069632,0.079277,2014-11-26,False,16.0
2015-03-16,172.28978,7.731861,164.639506,0.046467,166.285901,162.993111,0.114962,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 11.50%, at or below 15%; target 100% SSO.",0.013361,0.026425,0.026425,3532.95545,1990.346333,-0.032997,-0.016086,14,0.069632,0.079277,2014-11-26,False,15.61
2015-03-17,171.777618,7.681805,164.71442,0.042881,166.361564,163.067276,0.115132,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 11.51%, at or below 15%; target 100% SSO.",-0.002973,-0.006474,-0.006474,3510.083136,1984.429684,-0.039257,-0.019011,14,0.069632,0.079277,2014-11-26,False,15.66
2015-03-18,173.842682,7.864954,164.798764,0.054879,166.446752,163.150776,0.12342,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 12.34%, at or below 15%; target 100% SSO.",0.012022,0.023842,0.023842,3593.77042,2008.285954,-0.016351,-0.007217,14,0.069632,0.079277,2014-11-26,False,13.97
2015-03-19,173.049744,7.79193,164.87955,0.049552,166.528346,163.230755,0.124511,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 12.45%, at or below 15%; target 100% SSO.",-0.004561,-0.009285,-0.009285,3560.403097,1999.125679,-0.025484,-0.011746,14,0.069632,0.079277,2014-11-26,False,14.07
2015-03-20,174.577225,7.929738,164.966387,0.058259,166.616051,163.316723,0.126727,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 12.67%, at or below 15%; target 100% SSO.",0.008827,0.017686,0.017686,3623.372063,2016.771626,-0.008249,-0.003023,14,0.069632,0.079277,2014-11-26,False,13.02
2015-03-23,174.23703,7.904413,165.046397,0.055685,166.696861,163.395933,0.126927,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 12.69%, at or below 15%; target 100% SSO.",-0.001949,-0.003194,-0.003194,3611.800274,2012.841589,-0.011416,-0.004965,14,0.069632,0.079277,2014-11-26,False,13.41
2015-03-24,173.258011,7.80842,165.117727,0.0493,166.768904,163.46655,0.127934,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 12.79%, at or below 15%; target 100% SSO.",-0.005619,-0.012144,-0.012144,3567.937942,2001.531648,-0.023422,-0.010556,14,0.069632,0.079277,2014-11-26,False,13.62
2015-03-25,170.719086,7.58516,165.175549,0.033561,166.827305,163.523794,0.13752,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 13.75%, at or below 15%; target 100% SSO.",-0.014654,-0.028592,-0.028592,3465.922522,1972.201177,-0.051344,-0.025056,14,0.069632,0.079277,2014-11-26,False,15.44
2015-03-26,170.312546,7.55035,165.231257,0.030753,166.883569,163.578944,0.13759,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 13.76%, at or below 15%; target 100% SSO.",-0.002381,-0.004589,-0.004589,3450.016814,1967.504699,-0.055698,-0.027377,14,0.069632,0.079277,2014-11-26,False,15.8
2015-03-27,170.70256,7.580441,165.291681,0.032735,166.944598,163.638765,0.137868,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 13.79%, at or below 15%; target 100% SSO.",0.00229,0.003985,0.003985,3463.766566,1972.010272,-0.051934,-0.02515,14,0.069632,0.079277,2014-11-26,False,15.07
2015-03-30,172.78508,7.766885,165.368133,0.044851,167.021815,163.714452,0.143436,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 14.34%, at or below 15%; target 100% SSO.",0.0122,0.024595,0.024595,3548.958988,1996.0682,-0.028617,-0.013257,14,0.069632,0.079277,2014-11-26,False,14.51
2015-03-31,171.274994,7.62882,165.434634,0.035303,167.088981,163.780288,0.14585,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 14.58%, at or below 15%; target 100% SSO.",-0.00874,-0.017776,-0.017776,3485.872583,1978.623205,-0.045884,-0.021881,14,0.069632,0.079277,2014-11-26,False,15.29
2015-04-01,170.669296,7.578671,165.497456,0.03125,167.152431,163.842482,0.145662,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 14.57%, at or below 15%; target 100% SSO.",-0.003536,-0.006574,-0.006574,3462.957783,1971.625994,-0.052156,-0.02534,14,0.069632,0.079277,2014-11-26,False,15.11
2015-04-02,171.283295,7.623514,165.561151,0.034562,167.216762,163.905539,0.14637,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 14.64%, at or below 15%; target 100% SSO.",0.003598,0.005917,0.005917,3483.447758,1978.719099,-0.046548,-0.021834,14,0.069632,0.079277,2014-11-26,False,14.67
2015-04-06,172.436584,7.729713,165.624793,0.041128,167.281041,163.968545,0.139649,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 13.96%, at or below 15%; target 100% SSO.",0.006733,0.013931,0.013931,3531.974103,1992.042269,-0.033265,-0.015247,14,0.069632,0.079277,2014-11-26,False,14.74
2015-04-07,171.98024,7.693134,165.685259,0.037994,167.342112,164.028406,0.139274,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 13.93%, at or below 15%; target 100% SSO.",-0.002646,-0.004732,-0.004732,3515.259829,1986.770431,-0.03784,-0.017854,14,0.069632,0.079277,2014-11-26,False,14.78
2015-04-08,172.561005,7.739742,165.747006,0.041111,167.404476,164.089536,0.125714,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 12.57%, at or below 15%; target 100% SSO.",0.003377,0.006058,0.006058,3536.556409,1993.479611,-0.032011,-0.014537,14,0.069632,0.079277,2014-11-26,False,13.98
2015-04-09,173.324356,7.809958,165.812815,0.045301,167.470943,164.154686,0.125637,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 12.56%, at or below 15%; target 100% SSO.",0.004424,0.009072,0.009072,3568.640398,2002.298089,-0.02323,-0.010178,14,0.069632,0.079277,2014-11-26,False,13.09
2015-04-10,174.270203,7.890786,165.888177,0.050528,167.547058,164.229295,0.119392,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 11.94%, at or below 15%; target 100% SSO.",0.005457,0.010349,0.010349,3605.573601,2013.224809,-0.013121,-0.004776,14,0.069632,0.079277,2014-11-26,False,12.58
2015-04-13,173.481934,7.822935,165.956,0.045349,167.61556,164.29644,0.118256,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 11.83%, at or below 15%; target 100% SSO.",-0.004523,-0.008599,-0.008599,3574.570096,2004.118475,-0.021607,-0.009278,14,0.069632,0.079277,2014-11-26,False,13.94
2015-04-14,173.813858,7.850667,166.026055,0.046907,167.686315,164.365794,0.109055,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.91%, at or below 15%; target 100% SSO.",0.001913,0.003545,0.003545,3587.241978,2007.952971,-0.018138,-0.007382,14,0.069632,0.079277,2014-11-26,False,13.67
2015-04-15,174.59375,7.920286,166.098455,0.051146,167.75944,164.437471,0.109153,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.92%, at or below 15%; target 100% SSO.",0.004487,0.008868,0.008868,3619.053177,2016.962531,-0.009431,-0.002928,14,0.069632,0.079277,2014-11-26,False,12.84
2015-04-16,174.543961,7.914978,166.171016,0.050388,167.832726,164.509306,0.100851,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.09%, at or below 15%; target 100% SSO.",-0.000285,-0.00067,-0.00067,3616.627699,2016.387348,-0.010095,-0.003213,14,0.069632,0.079277,2014-11-26,False,12.6
2015-04-17,172.536102,7.733255,166.228182,0.037947,167.890463,164.5659,0.107976,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.80%, at or below 15%; target 100% SSO.",-0.011503,-0.022959,-0.022959,3533.592541,1993.191931,-0.032822,-0.014679,14,0.069632,0.079277,2014-11-26,False,13.89
2015-04-20,174.112595,7.874856,166.292412,0.047027,167.955337,164.629488,0.108322,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.83%, at or below 15%; target 100% SSO.",0.009137,0.018311,0.018311,3598.294987,2011.404071,-0.015113,-0.005676,14,0.069632,0.079277,2014-11-26,False,13.3
2015-04-21,173.905167,7.855387,166.35164,0.045407,168.015156,164.688124,0.108185,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.82%, at or below 15%; target 100% SSO.",-0.001191,-0.002472,-0.002472,3589.398807,2009.007797,-0.017548,-0.006861,14,0.069632,0.079277,2014-11-26,False,13.25
2015-04-22,174.759766,7.931496,166.417962,0.050126,168.082142,164.753782,0.107482,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.75%, at or below 15%; target 100% SSO.",0.004914,0.009689,0.009689,3624.175617,2018.880397,-0.008029,-0.00198,14,0.069632,0.079277,2014-11-26,False,12.71
2015-04-23,175.199493,7.971027,166.491674,0.052302,168.156591,164.826758,0.091577,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 9.16%, at or below 15%; target 100% SSO.",0.002516,0.004984,0.004984,3642.238589,2023.960272,-0.003085,0.0,14,0.069632,0.079277,2014-11-26,False,12.48
2015-04-24,175.606003,8.007016,166.563822,0.054287,168.22946,164.898183,0.090577,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 9.06%, at or below 15%; target 100% SSO.",0.00232,0.004515,0.004515,3658.683341,2028.656398,0.0,0.0,14,0.069632,0.079277,2014-11-26,False,12.29
2015-04-27,174.875854,7.939757,166.635507,0.049451,168.301863,164.969152,0.092741,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 9.27%, at or below 15%; target 100% SSO.",-0.004158,-0.0084,-0.0084,3627.950447,2020.221492,-0.0084,-0.004158,14,0.069632,0.079277,2014-11-26,False,13.12
2015-04-28,175.431824,7.991088,166.708869,0.052324,168.375958,165.04178,0.083667,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 8.37%, at or below 15%; target 100% SSO.",0.003179,0.006465,0.006465,3651.405163,2026.644226,-0.001989,-0.000992,14,0.069632,0.079277,2014-11-26,False,12.41
2015-04-29,174.709915,7.923235,166.774574,0.047581,168.442319,165.106828,0.078119,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 7.81%, at or below 15%; target 100% SSO.",-0.004115,-0.008491,-0.008491,3620.400786,2018.304508,-0.010463,-0.005103,14,0.069632,0.079277,2014-11-26,False,13.39
2015-04-30,172.95929,7.769245,166.833038,0.036721,168.501368,165.164707,0.0861,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 8.61%, at or below 15%; target 100% SSO.",-0.01002,-0.019435,-0.019435,3550.037293,1998.080725,-0.029695,-0.015072,14,0.069632,0.079277,2014-11-26,False,14.55
2015-05-01,174.834396,7.932675,166.897893,0.047553,168.566872,165.228914,0.092924,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 9.29%, at or below 15%; target 100% SSO.",0.010841,0.021036,0.021036,3624.714225,2019.742555,-0.009285,-0.004394,14,0.069632,0.079277,2014-11-26,False,12.7
2015-05-04,175.332245,7.983419,166.974436,0.050054,168.64418,165.304691,0.090767,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 9.08%, at or below 15%; target 100% SSO.",0.002848,0.006397,0.006397,3647.900944,2025.493859,-0.002947,-0.001559,14,0.069632,0.079277,2014-11-26,False,12.85
2015-05-05,173.324356,7.797568,167.032763,0.037667,168.70309,165.362435,0.10016,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.02%, at or below 15%; target 100% SSO.",-0.011452,-0.02328,-0.02328,3562.979351,2002.298089,-0.026158,-0.012993,14,0.069632,0.079277,2014-11-26,False,14.31
2015-05-06,172.610825,7.730893,167.089035,0.033047,168.759925,165.418144,0.100744,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.07%, at or below 15%; target 100% SSO.",-0.004117,-0.008551,-0.008551,3532.513146,1994.055146,-0.034485,-0.017056,14,0.069632,0.079277,2014-11-26,False,15.15
2015-05-07,173.299469,7.791667,167.145234,0.03682,168.816686,165.473782,0.100505,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.05%, at or below 15%; target 100% SSO.",0.00399,0.007861,0.007861,3560.283043,2002.010586,-0.026895,-0.013135,14,0.069632,0.079277,2014-11-26,False,15.13
2015-05-08,175.581131,7.999348,167.211043,0.050057,168.883153,165.538932,0.109378,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.94%, at or below 15%; target 100% SSO.",0.013166,0.026654,0.026654,3655.179558,2028.369071,-0.000958,-0.000142,14,0.069632,0.079277,2014-11-26,False,12.86
2015-05-11,174.743134,7.919105,167.27262,0.044661,168.945347,165.599894,0.10953,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.95%, at or below 15%; target 100% SSO.",-0.004773,-0.010031,-0.010031,3618.513698,2018.688258,-0.010979,-0.004914,14,0.069632,0.079277,2014-11-26,False,13.85
2015-05-12,174.220459,7.871909,167.335387,0.041145,169.008741,165.662033,0.110005,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 11.00%, at or below 15%; target 100% SSO.",-0.002991,-0.00596,-0.00596,3596.94825,2012.650155,-0.016874,-0.00789,14,0.069632,0.079277,2014-11-26,False,13.86
2015-05-13,174.253616,7.876628,167.397993,0.040954,169.071973,165.724013,0.108803,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.88%, at or below 15%; target 100% SSO.",0.00019,0.0006,0.0006,3599.104642,2013.033199,-0.016284,-0.007701,14,0.069632,0.079277,2014-11-26,False,13.76
2015-05-14,176.070679,8.038879,167.473158,0.051337,169.14789,165.798427,0.114998,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 11.50%, at or below 15%; target 100% SSO.",0.010428,0.020599,0.020599,3673.242748,2034.024482,0.0,0.0,14,0.069632,0.079277,2014-11-26,False,12.74
2015-05-15,176.26149,8.056581,167.549156,0.051999,169.224647,165.873664,0.105954,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.60%, at or below 15%; target 100% SSO.",0.001084,0.002202,0.002202,3681.331452,2036.228793,0.0,0.0,14,0.069632,0.079277,2014-11-26,False,12.38
